,x,y,Classification,Concept Drift
368,0.4402720731902334,0.7545498836764001,Initially Positive,After Concept Drift Negative
369,0.528177442504644,0.780124039935905,Initially Positive,After Concept Drift Negative
370,0.10351079433945365,0.6705957313123464,Initially Negative,After Concept Drift Positive
371,0.33096637528167694,0.5875313490927898,Initially Positive,After Concept Drift Negative
372,0.14179651022122253,0.5421668064330607,Initially Negative,After Concept Drift Positive
373,0.9055778471511701,0.8494760205059823,Initially Negative,After Concept Drift Positive
374,0.9953161919078285,0.8793102072404789,Initially Negative,After Concept Drift Positive
375,0.893906313094851,0.8982444206812711,Initially Negative,After Concept Drift Positive
376,0.6970787848973985,0.46110613387280286,Initially Positive,After Concept Drift Negative
377,0.5412861970868947,0.8070995305779097,Initially Positive,After Concept Drift Negative
378,0.37191883215271204,0.7533438113009496,Initially Positive,After Concept Drift Negative
379,0.2932866656556594,0.9480329321248544,Initially Negative,After Concept Drift Positive
380,0.7545060399202241,0.5253529205295661,Initially Positive,After Concept Drift Negative
381,0.03466574859325855,0.47208613309593006,Initially Negative,After Concept Drift Positive
382,0.8807050526394171,0.14685364112244836,Initially Positive,After Concept Drift Negative
383,0.3795908458386269,0.8838572661897368,Initially Positive,After Concept Drift Negative
384,0.29966753369942234,0.06941596105946057,Initially Positive,After Concept Drift Negative
385,0.7705574741661891,0.783790621691381,Initially Negative,After Concept Drift Positive
386,0.4615883472629946,0.6131993664598655,Initially Positive,After Concept Drift Negative
387,0.918071526530814,0.10678551689510363,Initially Positive,After Concept Drift Negative
388,0.5287113279667562,0.870993208922813,Initially Positive,After Concept Drift Negative
389,0.8853516207885094,0.2896037522333855,Initially Positive,After Concept Drift Negative
390,0.5174961875908906,0.5217816511480805,Initially Positive,After Concept Drift Negative
391,0.9632753429686419,0.6899766135604924,Initially Negative,After Concept Drift Positive
392,0.2574148450642436,0.23809516024779132,Initially Positive,After Concept Drift Negative
393,0.27234139995879203,0.40159480808259695,Initially Positive,After Concept Drift Negative
394,0.9930365381809627,0.3240265423147155,Initially Negative,After Concept Drift Positive
395,0.8415902997855221,0.001605397820782617,Initially Positive,After Concept Drift Negative
396,0.15948403291891267,0.4709695058091592,Initially Positive,After Concept Drift Negative
397,0.7372697834960188,0.5524928849254593,Initially Positive,After Concept Drift Negative
398,0.41831510689322937,0.4148331522478872,Initially Positive,After Concept Drift Negative
399,0.12153003643249449,0.5895700117258805,Initially Negative,After Concept Drift Positive
400,0.7374661572889655,0.7288362816976901,Initially Positive,After Concept Drift Negative
401,0.991410908006118,0.33012406752521517,Initially Negative,After Concept Drift Positive
402,0.8444962240835847,0.07430116702321687,Initially Positive,After Concept Drift Negative
403,0.7496125872748132,0.8932406132948297,Initially Negative,After Concept Drift Positive
404,0.4065235404340829,0.97110044107333,Initially Negative,After Concept Drift Positive
405,0.06925755859446903,0.15472513589968928,Initially Positive,After Concept Drift Negative
406,0.1875627141134386,0.4825487534938404,Initially Positive,After Concept Drift Negative
407,0.7754258217128089,0.3378782642363606,Initially Positive,After Concept Drift Negative
408,0.5652326866875919,0.1822047379238938,Initially Positive,After Concept Drift Negative
409,0.887086281321339,0.7766802811258318,Initially Negative,After Concept Drift Positive
410,0.9725406863573596,0.6525883518601259,Initially Negative,After Concept Drift Positive
411,0.9183449099250861,0.050273506895469056,Initially Positive,After Concept Drift Negative
412,0.6903394402951439,0.5716903452949668,Initially Positive,After Concept Drift Negative
413,0.20310978211056419,0.752495442732983,Initially Negative,After Concept Drift Positive
414,0.7580290143153408,0.7421306970180881,Initially Negative,After Concept Drift Positive
415,0.45364340053701413,0.06776571399080633,Initially Positive,After Concept Drift Negative
416,0.7749363592155285,0.7840935966257225,Initially Negative,After Concept Drift Positive
417,0.4731223732968437,0.01111393897261892,Initially Positive,After Concept Drift Negative
418,0.5312042815990242,0.5904135772656663,Initially Positive,After Concept Drift Negative
419,0.6180601463673413,0.4790714714957178,Initially Positive,After Concept Drift Negative
420,0.2640318645126798,0.871225220426516,Initially Negative,After Concept Drift Positive
421,0.8847173587162935,0.3094034000413558,Initially Positive,After Concept Drift Negative
422,0.9095768612627534,0.6174854359915365,Initially Negative,After Concept Drift Positive
423,0.5738300477807412,0.9135584596041895,Initially Positive,After Concept Drift Negative
424,0.5620370511327754,0.4198066511122145,Initially Positive,After Concept Drift Negative
425,0.5995475376529597,0.30750257701412875,Initially Positive,After Concept Drift Negative
426,0.7407614575009118,0.011568681434028116,Initially Positive,After Concept Drift Negative
427,0.36007083253399985,0.5887467600993468,Initially Positive,After Concept Drift Negative
428,0.140913906568903,0.8446970823622012,Initially Negative,After Concept Drift Positive
429,0.10501362952375426,0.4009945847276416,Initially Negative,After Concept Drift Positive
430,0.6774049470784744,0.17606530990773794,Initially Positive,After Concept Drift Negative
431,0.43702201422107423,0.998472972668943,Initially Negative,After Concept Drift Positive
432,0.6256514652659259,0.3150069583762305,Initially Positive,After Concept Drift Negative
433,0.7878736009217178,0.12227234218361849,Initially Positive,After Concept Drift Negative
434,0.6551778191435359,0.9716491242490685,Initially Negative,After Concept Drift Positive
435,0.22531560787015104,0.20225359046322022,Initially Positive,After Concept Drift Negative
436,0.8684861137714368,0.7997181787931877,Initially Negative,After Concept Drift Positive
437,0.9016399931389795,0.5713194048758783,Initially Negative,After Concept Drift Positive
438,0.2032834352698012,0.5796698193290281,Initially Positive,After Concept Drift Negative
439,0.235844119189754,0.991555758081408,Initially Negative,After Concept Drift Positive
440,0.23731621510740064,0.8310046868364017,Initially Negative,After Concept Drift Positive
441,0.48449692544471556,0.360945777408085,Initially Positive,After Concept Drift Negative
442,0.9684557934111018,0.39465558959243974,Initially Negative,After Concept Drift Positive
443,0.6101891710550239,0.8915469735972278,Initially Positive,After Concept Drift Negative
444,0.290762477938203,0.21921740526111066,Initially Positive,After Concept Drift Negative
445,0.8117234558853111,0.6592474019619876,Initially Negative,After Concept Drift Positive
446,0.7814815335490838,0.6864459812771327,Initially Negative,After Concept Drift Positive
447,0.399238847967476,0.7504114141969882,Initially Positive,After Concept Drift Negative
448,0.3654805224611162,0.4471918987069765,Initially Positive,After Concept Drift Negative
449,0.6001163889944028,0.11200052815320904,Initially Positive,After Concept Drift Negative
450,0.8136466070244321,0.3682871561766613,Initially Positive,After Concept Drift Negative
451,0.6747982899218711,0.4521896051442943,Initially Positive,After Concept Drift Negative
452,0.0902467050301855,0.027486048935007723,Initially Positive,After Concept Drift Negative
453,0.055738070564556375,0.03081176640572003,Initially Positive,After Concept Drift Negative
454,0.7837591925958689,0.8294104894667826,Initially Negative,After Concept Drift Positive
455,0.3003900708073355,0.7397336717300198,Initially Positive,After Concept Drift Negative
456,0.10247720856178577,0.4556871727372973,Initially Negative,After Concept Drift Positive
457,0.24054595623502584,0.9567199108534052,Initially Negative,After Concept Drift Positive
458,0.7943364124207012,0.352936983006955,Initially Positive,After Concept Drift Negative
459,0.9948124987621443,0.265323717824998,Initially Negative,After Concept Drift Positive
460,0.9181239605074907,0.7169226770436296,Initially Negative,After Concept Drift Positive
461,0.08805908543688179,0.029952811293228687,Initially Positive,After Concept Drift Negative
462,0.6617578413264622,0.6733827496047889,Initially Positive,After Concept Drift Negative
463,0.3529444465226492,0.8616440976400174,Initially Positive,After Concept Drift Negative
464,0.4754019560775814,0.5616683777937492,Initially Positive,After Concept Drift Negative
465,0.4925083057574364,0.43394022837137836,Initially Positive,After Concept Drift Negative
466,0.383077645379008,0.6341051925672785,Initially Positive,After Concept Drift Negative
467,0.28662824589665814,0.7462358446366755,Initially Positive,After Concept Drift Negative
468,0.6314974818864937,0.014529066407253266,Initially Positive,After Concept Drift Negative
469,0.36303131858094495,0.18880185830860774,Initially Positive,After Concept Drift Negative
470,0.3341075161765812,0.41518711848369416,Initially Positive,After Concept Drift Negative
471,0.20340995788453708,0.9271470313049772,Initially Negative,After Concept Drift Positive
472,0.9628134084398605,0.015081584975024098,Initially Positive,After Concept Drift Negative
473,0.4303678378527587,0.3680864656642806,Initially Positive,After Concept Drift Negative
474,0.4164509804023717,0.7490349440729159,Initially Positive,After Concept Drift Negative
475,0.433561204381847,0.039921973812390266,Initially Positive,After Concept Drift Negative
476,0.6206952610616253,0.14698639784427536,Initially Positive,After Concept Drift Negative
477,0.17198425146854635,0.8512979602281531,Initially Negative,After Concept Drift Positive
478,0.09751378617484696,0.38247352221445063,Initially Negative,After Concept Drift Positive
479,0.8190617468774339,0.4934402239572959,Initially Positive,After Concept Drift Negative
480,0.8263267572758102,0.2574042222731966,Initially Positive,After Concept Drift Negative
481,0.1875040547330149,0.2407598815193538,Initially Positive,After Concept Drift Negative
482,0.7328533462577185,0.8441153671996922,Initially Negative,After Concept Drift Positive
483,0.2525073345182196,0.73326405444327,Initially Negative,After Concept Drift Positive
484,0.3521278420549254,0.8519257844906605,Initially Positive,After Concept Drift Negative
485,0.9736209921398273,0.4107802099730886,Initially Negative,After Concept Drift Positive
486,0.7391507163428955,0.1314079037708109,Initially Positive,After Concept Drift Negative
487,0.9061583133699301,0.5670926477673327,Initially Negative,After Concept Drift Positive
488,0.23379522163576683,0.3109244046429519,Initially Positive,After Concept Drift Negative
489,0.5270254536213593,0.30519886170077637,Initially Positive,After Concept Drift Negative
490,0.19172397593022583,0.048693967826462736,Initially Positive,After Concept Drift Negative
491,0.8789402159620836,0.5103372365547203,Initially Negative,After Concept Drift Positive
492,0.04771821308893087,0.6917529291810057,Initially Negative,After Concept Drift Positive
493,0.8357798972666747,0.39795696873371966,Initially Positive,After Concept Drift Negative
494,0.7176430378282413,0.6041013496568175,Initially Positive,After Concept Drift Negative
495,0.9221968965843574,0.08740598471596073,Initially Positive,After Concept Drift Negative
496,0.8196201578123152,0.6633960011541985,Initially Negative,After Concept Drift Positive
497,0.17653598915934632,0.5917097174848593,Initially Negative,After Concept Drift Positive
498,0.58772800074664,0.7473911295352058,Initially Positive,After Concept Drift Negative
